年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1979/7/25,27.2,30.7,24.8
1979/7/26,27.8,31.4,24.4
1979/7/27,27.3,32.3,23.4
1979/7/28,27.6,31.2,24.9
1979/7/29,27.9,31.2,25.3
1979/7/30,28,32.2,24.5
1979/7/31,28.6,33.3,24.6
1979/8/1,28.8,33.2,26
1979/8/2,29,32.8,25.5
1979/8/3,28.3,32.7,25
1979/8/4,28.2,33.2,25.3
1979/8/5,27.7,32.2,23.9
1979/8/6,27.5,32.5,24.9
1979/8/7,26.3,31.4,23
1979/8/8,27.2,31.3,23.3
1979/8/9,27.4,31.5,23.4
1979/8/10,28.5,32.9,23.8
1979/8/11,28.9,34.6,24.6
1979/8/12,28.6,33.2,25.3
1979/8/13,28.1,33.4,24.5
1979/8/14,28.4,33.1,24.5
1979/8/15,28.4,32.6,25.5
1979/8/16,26.4,28.4,25.4
1979/8/17,28,31.5,25.1
1979/8/18,29.4,34.4,26.7
1979/8/19,27.7,31.8,23.4
1979/8/20,26.2,29.3,24
1979/8/21,26.4,28.8,25.7
1979/8/22,29.2,33.5,25.7
1979/8/23,28.4,33.2,24.9
1979/8/24,27,30.3,24.1
1979/8/25,27.6,30.1,25.1
1979/8/26,28.1,31.4,26.3
1979/8/27,26,28.1,24.4
1979/8/28,26.8,30.3,24
1979/8/29,24.8,28.1,21.6
1979/8/30,25.5,29.9,21.9
1979/8/31,24.8,27.5,23.2
1979/9/1,23.5,25.6,22.4
1979/9/2,24.3,26.3,22.5
1979/9/3,24.6,26.4,23.5
1979/9/4,25.1,28,21.7
1979/9/5,25,29.4,20.8
1979/9/6,23.4,27.3,18.2
1979/9/7,25.6,29.9,22.8
1979/9/8,24.1,28.5,19.7
1979/9/9,23.1,26.9,20.5
1979/9/10,23.9,28.6,21.2
1979/9/11,22.6,27.7,18.7
1979/9/12,23.2,28.1,17.3
1979/9/13,24.5,28.6,21.6
1979/9/14,24.8,27.7,21.2
1979/9/15,25.1,29.3,22.4
1979/9/16,24.7,28.9,20.6
1979/9/17,23.6,28.9,18.1
1979/9/18,25.9,29.4,23.5
1979/9/19,25.1,29.1,21.1
1979/9/20,23.1,29.2,17.8
1979/9/21,24.6,29.7,19.3
1979/9/22,25.5,29.9,21.6
1979/9/23,24.9,29.7,21.8
1979/9/24,22.8,25.4,21.7
1979/9/25,24.8,29,21.5
1979/9/26,23.8,26.8,22.4
1979/9/27,20.5,22.8,19.3
1979/9/28,20.1,21.9,19.3
1979/9/29,21.2,22.7,19.7
1979/9/30,23.6,26,21.2
1979/10/1,24.8,28.6,22.3
1979/10/2,22.8,26.1,20.7
1979/10/3,22.3,25.7,20
1979/10/4,22.6,27,19.3
1979/10/5,19.9,24.5,17.3
1979/10/6,18.3,21.2,15.4
1979/10/7,17.1,19.3,14.9
1979/10/8,19,23.6,14
1979/10/9,19,23.9,13.3
1979/10/10,19.3,24.6,14.2
1979/10/11,20.8,26.4,15.7
1979/10/12,19.8,24.5,15.7
1979/10/13,20.1,24.8,15.9
1979/10/14,19.6,25.2,15.1
1979/10/15,20.5,26.3,14.3
1979/10/16,20,24.2,16.7
1979/10/17,19.8,24.2,14.5
1979/10/18,19.7,23.9,18.7
1979/10/19,21.7,24.6,19.3
1979/10/20,19.1,24.7,14.2
1979/10/21,17.5,23.2,12.6
1979/10/22,15.7,19.8,12.9
1979/10/23,15.2,20.8,11.2
1979/10/24,15.8,21.8,10.3
1979/10/25,17.2,22.7,11.6
1979/10/26,18,23.4,13.1
1979/10/27,18.4,23.2,14
1979/10/28,18.9,22.7,15.3
1979/10/29,19,22,16.4
1979/10/30,18.5,24.5,14
1979/10/31,17.4,22,13.5
1979/11/1,18,22.3,13.8
1979/11/2,17.6,22.7,12.3
1979/11/3,18.7,23.1,14.2
1979/11/4,18.9,20.8,16.4
1979/11/5,20.1,23.3,18.3
1979/11/6,15.7,19.9,13.2
1979/11/7,14.7,18.6,12.6
1979/11/8,14.9,20.2,11.3
1979/11/9,16.8,20.1,11.9
1979/11/10,17,17.9,16.5
1979/11/11,19.2,23.8,16.5
1979/11/12,14.4,17.9,9.6
1979/11/13,8.5,10.7,5.5
1979/11/14,7,9.9,4.7
1979/11/15,8.3,13.8,3.1
1979/11/16,11.1,14.9,6.1
1979/11/17,12.6,14.6,11.2
1979/11/18,11.5,14,8
1979/11/19,8.1,10.9,5.8
1979/11/20,8.9,13.7,4.9
1979/11/21,9.6,13.5,4.2
1979/11/22,13.7,16.5,10.3
1979/11/23,10.1,14.3,8.4
1979/11/24,9.3,13.9,6.5
1979/11/25,11.5,15.4,7.7
1979/11/26,12,16.4,9
1979/11/27,11.8,16.1,7.8
1979/11/28,11.1,12,10.2
1979/11/29,11.4,14.6,8
1979/11/30,9.7,13.8,6.2
1979/12/1,8.2,12.4,5
1979/12/2,10.1,13.5,6.5
1979/12/3,10.1,15.1,6
1979/12/4,12,15.2,7.8
1979/12/5,13.6,16.7,11.5
1979/12/6,13.4,17,8.5
1979/12/7,10.9,15.4,6.1
1979/12/8,12.2,16.7,7.8
1979/12/9,12.5,15.9,8.6
1979/12/10,10.5,13.5,7.6
1979/12/11,8,10.7,6.5
1979/12/12,7.4,11.4,4.2
1979/12/13,7.8,11.7,3.1
1979/12/14,8.9,14.5,5.1
1979/12/15,9.7,14,4
1979/12/16,10,14,6
1979/12/17,8.9,13,4.9
1979/12/18,8.4,15,3.7
1979/12/19,11.4,17.1,4.8
1979/12/20,14.2,19.4,8.4
1979/12/21,10.5,14.9,5.9
1979/12/22,12.8,16,9.9
1979/12/23,7.6,10.2,5.1
1979/12/24,6.5,10,2.8
1979/12/25,4.4,8.7,1.2
1979/12/26,4.4,8.7,1
1979/12/27,7,11.8,1.8
1979/12/28,5.9,10.6,2.1
1979/12/29,7.2,11.5,2.1
1979/12/30,7.4,13.4,2.5
1979/12/31,5.9,8.7,1.4
1980/1/1,6.8,8.7,4.7
1980/1/2,6.3,8.3,4.7
1980/1/3,11.4,15.6,8.2
1980/1/4,11.1,13.3,7.9
1980/1/5,6.3,8.9,2.4
1980/1/6,5.1,8.9,0.1
1980/1/7,3.3,7.7,0.6
1980/1/8,3.7,7.8,0.4
1980/1/9,2.2,4.9,0.4
1980/1/10,5.9,11.5,1.4
1980/1/11,4.4,7.7,2.2
1980/1/12,4.4,8.4,-1.2
1980/1/13,4.4,7,0.8
1980/1/14,4.7,7.6,0.6
1980/1/15,3.6,6.7,1.3
1980/1/16,4.2,6.8,0.9
1980/1/17,2.1,9.3,-1.6
1980/1/18,3.1,6.6,-1.4
1980/1/19,3.9,8.1,-0.5
1980/1/20,5.6,10.3,2.1
1980/1/21,1.8,3.7,0.6
1980/1/22,2.5,6,0.1
1980/1/23,5.2,10.3,0
1980/1/24,7.4,11.6,3.1
1980/1/25,4.9,9,1
1980/1/26,4.9,10.1,1.2
1980/1/27,9,16.5,-0.3
1980/1/28,10.1,14.2,6.2
1980/1/29,11.4,14.9,9.8
1980/1/30,8.6,15.2,0.7
1980/1/31,1.3,5.2,-0.6
1980/2/1,1.1,4.6,-0.7
1980/2/2,4,7.8,-0.9
1980/2/3,4.7,8.4,0.1
1980/2/4,5.7,8.4,3.7
1980/2/5,2.3,5.7,-1.4
1980/2/6,0.7,4.3,-1.9
1980/2/7,2.3,6,-0.6
1980/2/8,3.4,7.9,0.2
1980/2/9,2.4,6.1,0.3
1980/2/10,4.2,9.8,-0.5
1980/2/11,5.4,8.8,2.7
1980/2/12,6.1,10.4,2.2
1980/2/13,5.5,9.6,2.3
1980/2/14,3.3,7.8,0.1
1980/2/15,2.5,6.1,-1
1980/2/16,2.9,6.7,-1.4
1980/2/17,4.1,9.5,-0.3
1980/2/18,4,6.5,0.8
1980/2/19,6.4,11.2,3.5
1980/2/20,7.6,12,3.7
1980/2/21,4.9,8.5,2.6
1980/2/22,4.2,8.9,0.6
1980/2/23,4.3,9,-1.2
1980/2/24,8,13,2.1
1980/2/25,7.4,12.1,3.4
1980/2/26,5.4,7.5,2.5
1980/2/27,8,11.6,5.3
1980/2/28,6.7,10.6,3.4
1980/2/29,8.3,11.5,2.7
1980/3/1,10,14.5,5.3
1980/3/2,6.4,10.6,2.5
1980/3/3,5.8,8.7,2.6
1980/3/4,6.1,8.6,2.1
1980/3/5,5.7,6.8,4.5
1980/3/6,7.5,12.1,2.1
1980/3/7,8.3,10.1,6.3
1980/3/8,10.2,14.7,7
1980/3/9,12.1,14.6,7.4
1980/3/10,10.3,13.9,6.5
1980/3/11,6.1,9.5,3.7
1980/3/12,6,9.6,3.3
1980/3/13,6.4,9.6,1.7
1980/3/14,8,11.6,5.4
1980/3/15,7.9,12.6,4.3
1980/3/16,7.2,12.3,1.9
1980/3/17,7.2,9.8,3.4
1980/3/18,7.1,11.5,4.2
1980/3/19,6.9,11.9,3
1980/3/20,10.4,15.3,2.3
1980/3/21,10,12.7,6.1
1980/3/22,6.2,7.5,4.9
1980/3/23,7.2,11.5,4.6
1980/3/24,6.6,11.6,3.4
1980/3/25,6.3,10.5,1.8
1980/3/26,10.2,15.7,2.9
1980/3/27,10,15.6,4.6
1980/3/28,11,16.8,3.2
1980/3/29,12.6,15,9.4
1980/3/30,15.2,20.4,10.6
1980/3/31,14.9,21.2,8.6
1980/4/1,12.4,18.1,8.8
1980/4/2,10.8,16.7,5.2
1980/4/3,10.6,15.3,4.9
1980/4/4,13.6,19.8,6.4
1980/4/5,17.4,22.4,12.8
1980/4/6,19.6,24.4,14.3
1980/4/7,11.4,14.4,8.1
1980/4/8,14.9,20.6,7.2
1980/4/9,13.2,16.5,11.1
1980/4/10,11.2,15.8,7.3
1980/4/11,12.8,18.2,5.1
1980/4/12,15.5,17.9,13.4
1980/4/13,14.5,16.2,13.2
1980/4/14,11.4,14.8,8.8
1980/4/15,10,14.3,7.9
1980/4/16,9.5,13.6,6.3
1980/4/17,10.4,15.8,6.7
1980/4/18,11.2,15.8,6.5
1980/4/19,17.3,22.5,8
1980/4/20,18.8,20.3,17.4
1980/4/21,16.9,20.9,11.9
1980/4/22,13.8,19,9.3
1980/4/23,15,21.8,9.5
1980/4/24,12.7,17.8,7.2
1980/4/25,13.6,17.8,11.1
1980/4/26,13.5,19.5,8.4
1980/4/27,14.5,18.9,7.5
1980/4/28,15.4,19.2,11.7
1980/4/29,14.7,18.9,10.6
1980/4/30,13.4,16,11.6
1980/5/1,14.8,19.6,10.6
1980/5/2,13.4,18.6,7.8
1980/5/3,16.1,22.5,7.4
1980/5/4,20.6,25,14
1980/5/5,17.3,20,13.2
1980/5/6,15.8,20,10.6
1980/5/7,13.7,17.9,10
1980/5/8,14.4,17.4,10.7
1980/5/9,16.6,20.6,14
1980/5/10,17.9,24.5,13.2
1980/5/11,18.2,24.5,11
1980/5/12,19.6,25.8,13
1980/5/13,19.4,23.2,16.7
1980/5/14,21.3,26.8,14.4
1980/5/15,21.4,26.2,15.3
1980/5/16,16.7,22.1,14.3
1980/5/17,15.4,20.7,10.4
1980/5/18,17.6,22.8,10.4
1980/5/19,18.9,23.4,12.5
1980/5/20,20.1,22,17.7
1980/5/21,20.8,23.1,18.7
1980/5/22,21.6,26.8,18.1
1980/5/23,20.9,25.9,14.7
1980/5/24,22.5,26.2,19.4
1980/5/25,21.6,24.4,18.9
1980/5/26,22.9,26.7,17.9
1980/5/27,18.4,23.5,14.6
1980/5/28,19.8,24.7,14
1980/5/29,19.4,21.8,16.2
1980/5/30,21.3,22.8,20
1980/5/31,21.3,24,19.7
1980/6/1,23,29.3,19.1
1980/6/2,21.2,22.8,19.4
1980/6/3,22.9,27,18.2
1980/6/4,20.2,25.7,15
1980/6/5,22.7,28.7,16.6
1980/6/6,22.5,29.7,16.6
1980/6/7,21.3,24.2,18.3
1980/6/8,22.2,25.1,19.8
1980/6/9,24.2,29.7,21.2
1980/6/10,22.1,25.2,20.3
1980/6/11,22.4,25.6,19.4
1980/6/12,23.1,27.1,19.4
1980/6/13,23.7,28.3,20.9
1980/6/14,22.6,24.8,20.8
1980/6/15,22.4,25.5,20.3
1980/6/16,23.7,27.1,20.9
1980/6/17,25,28.7,22.4
1980/6/18,23.3,28.2,21.3
1980/6/19,22.6,25.8,20.4
1980/6/20,19,20.7,18
1980/6/21,22,26.8,18.6
1980/6/22,22.5,26.6,19.7
1980/6/23,23.3,25.7,21.3
1980/6/24,24.2,27.6,21.5
1980/6/25,23.2,26.3,21.4
1980/6/26,25.1,30.5,20.8
1980/6/27,23.9,27.1,22.2
1980/6/28,25.2,28.9,21.9
1980/6/29,24,27.7,21.3
1980/6/30,23.9,27.7,19.8
1980/7/1,21.4,23.9,20.4
1980/7/2,21.6,22.8,20.4
1980/7/3,24.1,28.8,20.1
1980/7/4,23,26.3,20.6
1980/7/5,25.4,29.5,21.6
1980/7/6,25.3,29,22.9
1980/7/7,26.1,30.8,24
1980/7/8,24.5,26.8,23.3
1980/7/9,23.4,24.8,22.3
1980/7/10,23.3,26.2,21.8
1980/7/11,23.4,25.2,21.7
1980/7/12,24,26.2,22.2
1980/7/13,23.8,28.7,20.8
1980/7/14,25.2,29,22.7
1980/7/15,27.1,31,23.7
1980/7/16,25.1,29.1,21.9
1980/7/17,23.9,27.2,20.7
1980/7/18,25.5,30.2,22.8
1980/7/19,26.8,30.1,22
1980/7/20,28.1,31.9,24.3
1980/7/21,28.7,32.4,25.1
1980/7/22,27.5,31.4,25.3
1980/7/23,25.2,29.5,21.4
1980/7/24,24.1,29,21.2
1980/7/25,26.4,29.7,23
1980/7/26,25.6,29.3,23.8
1980/7/27,27.3,31.8,23.2
1980/7/28,26,29.9,22.4
1980/7/29,24.7,28.1,22.6
1980/7/30,25.4,27.7,23.2
1980/7/31,26.7,30.8,24
1980/8/1,25.7,29.6,23
1980/8/2,25.6,29.8,21.2
1980/8/3,23.7,26.2,22.3
1980/8/4,23.9,25.8,22
1980/8/5,25.7,27.8,22.7
1980/8/6,26,29.9,24.1
1980/8/7,26.6,30.5,23.3
1980/8/8,24.4,26.4,22.7
1980/8/9,23.3,26.8,22.1
1980/8/10,22.6,23.8,21.8
1980/8/11,23.5,25.4,21.9
1980/8/12,25.4,28.8,22.5
1980/8/13,27.6,31,24.4
1980/8/14,27.7,31.8,25.6
1980/8/15,26.7,30.7,24.2
1980/8/16,26.9,30.8,23.8
1980/8/17,26,29.2,24
1980/8/18,25.1,26.7,23.2
1980/8/19,25,27,23.1
1980/8/20,24.2,26.1,23
1980/8/21,24.7,29,22.3
1980/8/22,24.9,26.6,23
1980/8/23,25.4,29,23.6
1980/8/24,25.6,29.7,22.1
1980/8/25,26,30.4,23.5
1980/8/26,27.6,32.1,23.5
1980/8/27,27,31.4,24.6
1980/8/28,24.8,28.6,22.9
1980/8/29,24.8,27.7,23
1980/8/30,25.2,28.4,23.9
1980/8/31,24.2,26.7,22.8
1980/9/1,24.4,28.4,21.1
1980/9/2,24.4,28.4,21.1
1980/9/3,24.9,30.3,19.8
1980/9/4,25.4,28.9,21
1980/9/5,26.9,31.7,21.6
1980/9/6,26,29.4,23.2
1980/9/7,24.1,27.7,21.8
1980/9/8,21.7,22.8,20.5
1980/9/9,22,24.4,19.4
1980/9/10,25.2,27.9,21.5
1980/9/11,27.3,29.9,25.4
1980/9/12,23.5,28.1,20.9
1980/9/13,23.3,28.6,19.7
1980/9/14,22.1,27.3,17.9
1980/9/15,22.9,27.9,18.1
1980/9/16,23.5,28,18.1
1980/9/17,24.5,28.9,19.5
1980/9/18,24,27.9,20.9
1980/9/19,24,28.3,20
1980/9/20,23.7,27.2,21.9
1980/9/21,23.8,27.7,20.6
1980/9/22,22.9,27.4,20.1
1980/9/23,20.4,23,19
1980/9/24,18.3,20.3,16
1980/9/25,18.2,20.4,16
1980/9/26,17.6,19.6,15.5
1980/9/27,17.8,21.2,14.6
1980/9/28,19.7,24.6,16.4
1980/9/29,19.9,25.1,14.8
1980/9/30,19.6,24.7,16.4
1980/10/1,18.4,23.1,14.6
1980/10/2,18.7,23.9,13.3
1980/10/3,19.7,24.5,14.8
1980/10/4,19.9,23.9,15.1
1980/10/5,20.9,25.6,14
1980/10/6,22.6,26.8,19.6
1980/10/7,21.7,24.7,19.6
1980/10/8,24,28.5,20.9
1980/10/9,18.4,22.4,14.7
1980/10/10,19.6,25.5,13.1
1980/10/11,21.9,26.9,16.5
1980/10/12,22.5,26.2,20.8
1980/10/13,22.2,23.1,21.3
1980/10/14,19.6,22,17
1980/10/15,16.9,21,13.8
1980/10/16,18.7,24.3,12.7
1980/10/17,20.1,23.7,15.7
1980/10/18,21.6,24.5,19.2
1980/10/19,19.9,21.1,18.9
1980/10/20,19,20.5,18
1980/10/21,18.9,22.5,15.8
1980/10/22,14.8,18,12.8
1980/10/23,14.3,18.2,11.7
1980/10/24,14.3,18.1,11.2
1980/10/25,19.3,21.3,15.2
1980/10/26,13.4,15.8,11.1
1980/10/27,14.4,17.1,12
1980/10/28,13.9,18.1,10.9
1980/10/29,13.8,17.9,9.8
1980/10/30,13,17.4,10.1
1980/10/31,12.3,15.4,8.9
1980/11/1,11.5,17,7.7
1980/11/2,13,18.4,7.8
1980/11/3,12.1,15.8,7.8
1980/11/4,12,17,5.5
1980/11/5,15.3,20.1,11.7
1980/11/6,16.5,22.2,12.3
1980/11/7,15,17.4,12
1980/11/8,13.5,16.8,9.9
1980/11/9,11.7,17,6.6
1980/11/10,11.7,12.7,10.5
1980/11/11,14.1,19.2,11.4
1980/11/12,13.6,17.2,9.4
1980/11/13,11.7,17.3,6.9
1980/11/14,9.4,14.9,5.2
1980/11/15,11.8,17.4,7.8
1980/11/16,10.8,14.3,6.3
1980/11/17,13.1,18,10.5
1980/11/18,13.5,19.8,8.8
1980/11/19,13.4,19.2,8.9
1980/11/20,15.1,19.8,7.4
1980/11/21,16.6,18.5,14.9
1980/11/22,16.1,18.7,15
1980/11/23,14.9,18.4,11.7
1980/11/24,13.7,18.2,9.8
1980/11/25,13.5,16.5,10.6
1980/11/26,13,16.8,9.7
1980/11/27,11.6,16.2,7.7
1980/11/28,11.3,13,10.4
1980/11/29,12.9,16.8,8.2
1980/11/30,10.7,14.9,6.1
1980/12/1,11.7,17.4,7.7
1980/12/2,12.9,19,5.2
1980/12/3,12.3,15.9,9.6
1980/12/4,7.6,12.9,4.4
1980/12/5,7.3,10.5,4.2
1980/12/6,7.4,13,3.5
1980/12/7,9.3,13.1,3.8
1980/12/8,8.5,12.2,4.7
1980/12/9,7.3,13,2.3
1980/12/10,6.5,10.5,3
1980/12/11,9,14.9,0.7
1980/12/12,6.8,12.4,2.3
1980/12/13,3.7,5.5,1.6
1980/12/14,4,7.8,-0.6
1980/12/15,5.2,7.8,3.4
1980/12/16,6.5,11.1,1.7
1980/12/17,7.4,12.3,3.4
1980/12/18,7.7,12.7,2.2
1980/12/19,8.8,12.1,6.5
1980/12/20,5.5,7.6,3.1
1980/12/21,5,8.2,1.6
1980/12/22,5.5,10.1,1.9
1980/12/23,5.6,8.1,2.2
1980/12/24,5.7,8.4,1.8
1980/12/25,7.6,11,5.1
1980/12/26,5,9.5,1.5
1980/12/27,1.9,5,-0.2
1980/12/28,0.6,2.9,-1.6
1980/12/29,0.7,3.4,-1.2
1980/12/30,2.6,6.2,-0.3
1980/12/31,3.6,7.5,0.3
1981/1/1,5.5,9.5,-0.9
1981/1/2,4.9,9.1,3
1981/1/3,2.7,5.7,0.8
1981/1/4,2.7,5.6,0.9
1981/1/5,2.6,5.9,0.9
1981/1/6,2.8,5,0.5
1981/1/7,4.6,8,1.7
1981/1/8,4.5,9.6,0.9
1981/1/9,5.3,10.8,-1.2
1981/1/10,5,8.7,1.1
1981/1/11,0.9,3,-1.3
1981/1/12,2.6,5.7,0
1981/1/13,2.4,4.3,0.7
1981/1/14,2.6,6.2,-0.2
1981/1/15,3.5,7.5,-1.1
1981/1/16,4,7.4,0.6
1981/1/17,2.3,6.6,-0.9
1981/1/18,3.6,7.3,-1.9
1981/1/19,4.9,8.8,2.3
1981/1/20,4.8,9.1,2.2
1981/1/21,3.9,8.2,1.6
1981/1/22,2.7,6.2,0.5
1981/1/23,2.7,8.1,-0.5
1981/1/24,4.9,8.6,-0.3
1981/1/25,7.4,10.7,4.4
1981/1/26,2.9,4.8,1.2
1981/1/27,2.8,6.1,-0.9
1981/1/28,3.2,6.9,0.3
1981/1/29,4.9,10.2,-1.3
1981/1/30,3.7,8.7,0.1
1981/1/31,4.2,9.6,-1.6
1981/2/1,4.9,9.3,2.7
1981/2/2,4.6,8.2,1
1981/2/3,4.2,11.2,0.3
1981/2/4,2.8,6.1,0.5
1981/2/5,3.5,8.4,0.1
1981/2/6,3.6,8.5,-0.9
1981/2/7,6.2,10.4,1.8
1981/2/8,6.8,11.2,2.9
1981/2/9,6,9.9,3.1
1981/2/10,5.5,10.4,1.3
1981/2/11,5.3,9.3,0.8
1981/2/12,4.9,8.5,-1.6
1981/2/13,7.2,9,5.9
1981/2/14,9.6,12.9,6.3
1981/2/15,8.7,12.4,2.7
1981/2/16,11.5,16.3,7.4
1981/2/17,4.7,7.4,2.5
1981/2/18,5.7,10.6,0.1
1981/2/19,7.7,10.2,4.8
1981/2/20,4,6.9,1.9
1981/2/21,6.1,9.2,3.9
1981/2/22,5,8.9,1.4
1981/2/23,6.4,8,3.8
1981/2/24,7.3,12.6,4.2
1981/2/25,1.1,4.2,-1.4
1981/2/26,-4,-1.4,-5.8
1981/2/27,-0.8,3.5,-5.9
1981/2/28,1.6,6.2,-2.6
1981/3/1,1.2,2.8,0.1
1981/3/2,4.2,8.6,0.6
1981/3/3,3.9,6.6,-0.2
1981/3/4,9.2,14,4.6
1981/3/5,8.3,13.2,3.6
1981/3/6,5.1,9,-0.1
1981/3/7,6.1,10.9,0.1
1981/3/8,9.4,13.9,4.3
1981/3/9,9.2,16.1,6.2
1981/3/10,6.2,9.5,3.6
1981/3/11,4.8,9.4,1.7
1981/3/12,8.8,15.3,0
1981/3/13,12.4,15.6,10
1981/3/14,14.4,18.9,10
1981/3/15,11,15,6.6
1981/3/16,7.8,12,4.3
1981/3/17,8.6,13.2,3.8
1981/3/18,9.4,13.5,3.8
1981/3/19,11.2,15.2,4.9
1981/3/20,14.9,20.8,11.3
1981/3/21,11.3,13.6,9.9
1981/3/22,14.7,20.5,10.2
1981/3/23,12,16.5,7.3
1981/3/24,10.5,16.7,5
1981/3/25,16.9,23.6,14.9
1981/3/26,12.6,16.5,8.5
1981/3/27,9.4,13.3,6.8
1981/3/28,8.4,12.3,5.7
1981/3/29,9.7,11.8,6
1981/3/30,9.8,12.2,8.1
1981/3/31,7.4,8.2,6.4
1981/4/1,12.7,17.4,7.2
1981/4/2,10.4,17.2,6
1981/4/3,9.7,14.1,2.8
1981/4/4,10,11,8.8
1981/4/5,10.8,11.9,9.3
1981/4/6,14.1,20,10.8
1981/4/7,13.7,19.5,8.1
1981/4/8,14.3,18.4,8.8
1981/4/9,15.5,17.8,13.5
1981/4/10,16.2,22.8,11.5
1981/4/11,16.3,21,11.9
1981/4/12,15.6,18.6,11.2
1981/4/13,14.2,20.3,11.3
1981/4/14,13.1,18.2,8
1981/4/15,13.1,17.5,7.5
1981/4/16,14.6,20.2,11.8
1981/4/17,14.8,20.1,9.7
1981/4/18,14.1,17.9,8.4
1981/4/19,14.3,16.1,12.6
1981/4/20,12.5,15.7,9.2
1981/4/21,13,18.9,7.8
1981/4/22,13.8,19.7,7.4
1981/4/23,15.4,21.2,8.6
1981/4/24,16.7,21.1,9.8
1981/4/25,15,19.4,11.9
1981/4/26,14.4,19.5,9
1981/4/27,16.1,21.6,9.1
1981/4/28,18.4,25.5,12.9
1981/4/29,16.7,20,12.2
1981/4/30,20,25.6,15.5
1981/5/1,19.3,26.8,13.1
1981/5/2,18.3,21.6,13.9
1981/5/3,15.1,20.7,11.4
1981/5/4,14.5,18.6,10.9
1981/5/5,15.7,20.9,8.3
1981/5/6,14.5,16.4,13.5
1981/5/7,16.4,21.6,13.7
1981/5/8,17.7,22,13.4
1981/5/9,18.6,22.8,13.1
1981/5/10,19.6,24,16.9
1981/5/11,22.2,29.6,18.2
1981/5/12,17.9,23.2,14.7
1981/5/13,17.2,22.5,11.5
1981/5/14,17.2,23.7,12.9
1981/5/15,16.2,20.7,11.3
1981/5/16,17.6,20.5,12.1
1981/5/17,16.2,18.5,14.4
1981/5/18,15.4,18.9,12.6
1981/5/19,15.1,19.3,10.5
1981/5/20,15.3,20.3,9.7
1981/5/21,17,22,11.4
1981/5/22,19,23.5,12.3
1981/5/23,20.2,25.7,13.2
1981/5/24,16.3,19,14.5
1981/5/25,21.1,27.6,15.5
1981/5/26,20.4,26.7,15.9
1981/5/27,21.9,27.9,16.2
1981/5/28,19.8,22,18.4
1981/5/29,20.2,23.4,16.1
1981/5/30,17,20.8,14.4
1981/5/31,18.2,23.7,11.7
1981/6/1,18.9,24,15.7
1981/6/2,17.6,22.4,13.7
1981/6/3,18.6,25,13.4
1981/6/4,18.7,24.2,15.6
1981/6/5,20.7,26.6,14.3
1981/6/6,21.2,26.4,15.5
1981/6/7,21.8,27.8,15.7
1981/6/8,22.6,28.1,18.3
1981/6/9,22.5,26.9,18.9
1981/6/10,22.3,24.9,20.6
1981/6/11,22.2,26.6,20.1
1981/6/12,20.3,21.2,19.7
1981/6/13,20.2,21,19.4
1981/6/14,21,22.1,20.1
1981/6/15,22.1,24.9,20.1
1981/6/16,23.9,28.8,20
1981/6/17,23.8,27.4,21.2
1981/6/18,23.2,27.8,21.6
1981/6/19,23.1,26.7,20.5
1981/6/20,22.6,24.9,20.7
1981/6/21,22,24.3,20.3
1981/6/22,24.8,27.8,21.9
1981/6/23,26.7,31.3,22.6
1981/6/24,23.5,26.8,20.9
1981/6/25,24.1,27.5,21.5
1981/6/26,22.8,24.6,21.5
1981/6/27,23.3,25.8,21.6
1981/6/28,24.5,29,21.4
1981/6/29,25.5,29.1,21.9
1981/6/30,23.3,25.4,21.3
1981/7/1,23.8,27.1,21.2
1981/7/2,25.3,29,22.3
1981/7/3,24.9,30,21.9
1981/7/4,24,26.8,21.6
1981/7/5,25.7,28.5,23.3
1981/7/6,25.4,29.4,23.3
1981/7/7,25.6,29.8,23.5
1981/7/8,25.2,29.5,22.8
1981/7/9,27.7,33.3,23.1
1981/7/10,28.2,32.4,25.6
1981/7/11,26.5,30.3,24.7
1981/7/12,26.2,29.3,23.8
1981/7/13,26.8,30.1,24.2
1981/7/14,26.7,29.5,24.6
1981/7/15,26.4,30.2,23.3
1981/7/16,27.3,31.2,23.4
1981/7/17,28.9,33.8,25
1981/7/18,29.9,35,25.8
1981/7/19,29,32.9,25
1981/7/20,29.1,33.3,25.9
1981/7/21,29.2,33.5,25.5
1981/7/22,29.7,34.2,25.5
1981/7/23,28.7,33,26.7
1981/7/24,27.7,32.5,24.8
1981/7/25,26.9,30.6,25
1981/7/26,27.8,31.5,24.9
1981/7/27,28.1,32.4,24.3
1981/7/28,28.9,33.4,25.9
1981/7/29,28.6,34.1,24.2
1981/7/30,27.7,32.5,24.6
1981/7/31,27.2,30,24.6
1981/8/1,28,31,25.5
1981/8/2,28.4,33,24.9
1981/8/3,27.8,32.8,23.5
1981/8/4,25.6,28.6,23.7
1981/8/5,25.1,29.8,20.9
1981/8/6,22.9,27.3,18.9
1981/8/7,24.4,29.7,18
1981/8/8,25.2,28,23.4
1981/8/9,26.4,30.5,23.9
1981/8/10,27.2,31.5,23.5
1981/8/11,27.7,30.5,25.3
1981/8/12,27.6,31.9,24.6
1981/8/13,27.2,31.5,23.7
1981/8/14,25.8,28.9,23.4
1981/8/15,26.9,31.4,23.9
1981/8/16,26.5,31.4,22.1
1981/8/17,26.5,31.5,21.4
1981/8/18,26.2,29.8,22.4
1981/8/19,27,32.4,23.1
