年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1967/2/23,15.3,22.7,9.6
1967/2/24,7.2,10.5,4
1967/2/25,6.4,10.3,3.9
1967/2/26,6.7,10.5,4.2
1967/2/27,6.6,10.8,3.5
1967/2/28,4,7.6,0.4
1967/3/1,4.8,10.5,-1.4
1967/3/2,6.5,13.8,-0.8
1967/3/3,9.8,16.1,0.6
1967/3/4,16.1,17.9,13.3
1967/3/5,9.9,16.7,6.9
1967/3/6,6.4,9.2,4.7
1967/3/7,5.2,9,2.2
1967/3/8,4.6,8.6,1
1967/3/9,7.4,12.1,2.5
1967/3/10,5.4,7.8,3.1
1967/3/11,6.8,11.1,2.9
1967/3/12,7,13.3,0.1
1967/3/13,10.9,17.3,4.3
1967/3/14,8.5,13.8,4.7
1967/3/15,8.4,12.7,3.4
1967/3/16,10.5,12.5,9.2
1967/3/17,10.2,11.9,8.3
1967/3/18,10.6,13.8,7.8
1967/3/19,8.1,13.2,3.7
1967/3/20,8.1,13.7,1.3
1967/3/21,8.8,12,6.2
1967/3/22,10.9,16.6,6.9
1967/3/23,6.1,8.3,2.8
1967/3/24,6,10.6,0.6
1967/3/25,7.7,13.9,0.9
1967/3/26,12.6,17.2,5.3
1967/3/27,18.9,23.7,15.3
1967/3/28,13.9,19.3,9.3
1967/3/29,11.1,16.5,5.6
1967/3/30,12.1,14.5,9
1967/3/31,15.9,20,12.3
1967/4/1,14.9,19.6,11.4
1967/4/2,13.7,15,12.4
1967/4/3,15.6,19.8,11.9
1967/4/4,13.3,20.4,7.4
1967/4/5,11.5,17.7,6.9
1967/4/6,11.8,17,5.1
1967/4/7,13.5,19.2,8.5
1967/4/8,13.8,17.6,9.7
1967/4/9,14.9,16.4,13.3
1967/4/10,17.3,21.7,13.4
1967/4/11,13.1,17,9.7
1967/4/12,10.1,10.7,8.6
1967/4/13,11.5,12.7,9.3
1967/4/14,14.2,19.1,11.5
1967/4/15,8.5,11.5,6.7
1967/4/16,9.9,10.5,7.9
1967/4/17,13.1,16.8,8.9
1967/4/18,14.6,15.6,13.6
1967/4/19,17.2,18.9,15.6
1967/4/20,17.5,21.6,14.1
1967/4/21,15.8,18.9,11.3
1967/4/22,15.3,19.6,10.9
1967/4/23,13.6,18.9,8.4
1967/4/24,14.1,19.3,8.4
1967/4/25,12.9,18.2,7.5
1967/4/26,16,21.7,8
1967/4/27,17.4,19.4,14.9
1967/4/28,17.2,18.5,16.2
1967/4/29,18.8,23.4,15.7
1967/4/30,19.3,24.1,14.3
1967/5/1,20.6,30.8,15.9
1967/5/2,17.2,22.3,13.1
1967/5/3,17.4,22.6,10.6
1967/5/4,16.9,23,12.4
1967/5/5,16.5,21.8,9.6
1967/5/6,17.2,21.4,13.8
1967/5/7,17.9,21.4,15.5
1967/5/8,19.3,24.2,16.7
1967/5/9,17.8,20.6,14.2
1967/5/10,17.4,19.6,16
1967/5/11,20,26.4,15
1967/5/12,20.7,26.4,15.4
1967/5/13,19.6,24.1,17.2
1967/5/14,20.2,28.2,14.4
1967/5/15,16.5,21.8,12.2
1967/5/16,17.8,24.9,10.5
1967/5/17,19.1,24.2,11.3
1967/5/18,20.3,25.7,16.2
1967/5/19,20.1,25.3,14.9
1967/5/20,19.1,23,13.9
1967/5/21,20.7,24.7,18
1967/5/22,21.2,26.4,17.1
1967/5/23,21.2,26.6,15.5
1967/5/24,21.9,28,16.6
1967/5/25,22.4,26,19.8
1967/5/26,22.4,25.8,19.9
1967/5/27,19.1,20.7,18.3
1967/5/28,21.1,24.7,17.3
1967/5/29,22,26.5,17.9
1967/5/30,22,26.5,17.4
1967/5/31,22.7,27.4,17.6
1967/6/1,22.2,27.6,16.9
1967/6/2,22.9,27.6,17.4
1967/6/3,23.3,27.7,18.7
1967/6/4,22.8,26.4,19.5
1967/6/5,23.3,28,18.4
1967/6/6,23.2,28.1,18.9
1967/6/7,20.7,25.9,18.1
1967/6/8,19.6,23.6,16
1967/6/9,19.7,21.4,18.5
1967/6/10,22,26.9,20
1967/6/11,21.6,25.3,18.8
1967/6/12,22.3,27.7,17.2
1967/6/13,23.4,27.8,17.9
1967/6/14,23.6,28.1,20.9
1967/6/15,23.1,29.4,18.1
1967/6/16,22.2,27.3,16.6
1967/6/17,23.7,28.6,17.7
1967/6/18,23.7,28.3,19.9
1967/6/19,24.8,29.5,21.2
1967/6/20,22.4,27.2,19.8
1967/6/21,22.3,24.8,20.3
1967/6/22,22.4,25.6,20.1
1967/6/23,21.8,25.4,19.1
1967/6/24,23.7,27.8,19.9
1967/6/25,23.3,24.4,22.1
1967/6/26,24.5,28.5,21.8
1967/6/27,23.3,27.8,19.8
1967/6/28,24.1,28.4,20.6
1967/6/29,24.9,28.6,21.2
1967/6/30,22.8,26.8,18.5
1967/7/1,21.6,24.4,20.3
1967/7/2,22.5,25.8,20.6
1967/7/3,22.9,25.9,21.1
1967/7/4,24.6,30.2,21.1
1967/7/5,21.6,24.8,20.3
1967/7/6,26.3,29.3,22.2
1967/7/7,23.4,24.8,22.1
1967/7/8,22.7,23.4,21.9
1967/7/9,23.2,26.8,22
1967/7/10,23.9,26.4,21.3
1967/7/11,25,28.6,21.3
1967/7/12,25.2,27.9,23.7
1967/7/13,26.4,29.7,23.9
1967/7/14,26.9,30.1,25.2
1967/7/15,28.1,31.2,25.2
1967/7/16,28.9,32.6,25.9
1967/7/17,29.3,33,26.3
1967/7/18,29.1,33.2,25.8
1967/7/19,27.9,32,25.1
1967/7/20,26.6,29.4,24.9
1967/7/21,27.6,30.8,24.7
1967/7/22,27.7,31.4,25.3
1967/7/23,28,33.1,23
1967/7/24,28,31.7,24.2
1967/7/25,27.7,31.1,25.2
1967/7/26,26.9,30.2,25
1967/7/27,27.9,31,24.8
1967/7/28,27.4,31.8,23.1
1967/7/29,27.6,31.7,24.9
1967/7/30,27.3,31.4,24.5
1967/7/31,27.7,31.9,24.4
1967/8/1,28,32,24.3
1967/8/2,28.2,32.3,24.9
1967/8/3,28.7,32.6,24.9
1967/8/4,28.6,33.4,25.2
1967/8/5,29.8,35,26.4
1967/8/6,29.6,33.8,25.7
1967/8/7,28.1,32.4,25
1967/8/8,26.3,30.4,21.8
1967/8/9,27.8,32.4,24.5
1967/8/10,27.2,32.4,21.9
1967/8/11,27.7,31.7,24.1
1967/8/12,27.9,31.8,24.5
1967/8/13,29.8,33.3,27.3
1967/8/14,29.1,32.7,25
1967/8/15,29.3,33.5,25.3
1967/8/16,29.6,33.5,25.8
1967/8/17,30.5,35.2,26.6
1967/8/18,28.8,33,25.4
1967/8/19,27.5,31.6,23
1967/8/20,26.2,30.2,24.5
1967/8/21,25.2,27.1,24.3
1967/8/22,26.9,29.7,24.5
1967/8/23,29.3,34,25
1967/8/24,27.8,32.3,23.1
1967/8/25,29.8,35,25.9
1967/8/26,28,31.6,25.3
1967/8/27,28,31.8,24.3
1967/8/28,28.7,32.1,25.1
1967/8/29,29,34.8,25.1
1967/8/30,26.1,28.6,24.8
1967/8/31,26.4,30.6,23.3
1967/9/1,27.4,30.8,24.4
1967/9/2,26.9,30.5,23.8
1967/9/3,27.8,30.9,24.7
1967/9/4,28.3,31.9,24.2
1967/9/5,28.3,33,25.4
1967/9/6,28.3,32,25.1
1967/9/7,27.6,32.1,24.6
1967/9/8,27.6,30.8,24.2
1967/9/9,27.6,31.4,25.1
1967/9/10,27.4,31.6,24.5
1967/9/11,27.4,33,23.8
1967/9/12,24.7,29.4,19.1
1967/9/13,19.9,22.7,18.2
1967/9/14,22.5,27.2,20.1
1967/9/15,23.7,28.2,19.8
1967/9/16,23.8,27.8,20.8
1967/9/17,22.8,26.4,19.8
1967/9/18,21.3,24.2,19.1
1967/9/19,21.4,25.4,18.1
1967/9/20,20.8,23.1,18.6
1967/9/21,19.8,23.2,17.6
1967/9/22,22.5,28.2,18
1967/9/23,21.6,26.4,17.9
1967/9/24,21.9,26.5,17.7
1967/9/25,21.2,25.9,17.1
1967/9/26,20.9,25.4,17.1
1967/9/27,20.3,25.7,15.8
1967/9/28,21.8,27.8,16.8
1967/9/29,22,25.9,17.7
1967/9/30,21.8,23.9,19.9
1967/10/1,21.8,23.9,19.9
1967/10/2,18.3,19.9,17.5
1967/10/3,18.6,22.2,15.3
1967/10/4,19.4,24.3,16.6
1967/10/5,17.3,18.6,16.2
1967/10/6,19.3,23.3,16.6
1967/10/7,18.6,23.1,16.1
1967/10/8,18.8,23.5,15.3
1967/10/9,18.2,23.3,14.9
1967/10/10,17.4,21,14.3
1967/10/11,19,25.6,13.7
1967/10/12,20.1,24.9,13.7
1967/10/13,22,25.1,20.9
1967/10/14,20.8,23.5,18.1
1967/10/15,17.9,22,15
1967/10/16,16.5,20.8,13.3
1967/10/17,15.3,19.4,12.3
1967/10/18,16.9,20.1,13.8
1967/10/19,16.7,21.3,12.8
1967/10/20,15.1,21.1,9.7
1967/10/21,17.1,23.3,10.8
1967/10/22,17.7,23.8,13.5
1967/10/23,17.3,20.1,13.5
1967/10/24,16.4,17.9,13.5
1967/10/25,17.4,19.6,15.2
1967/10/26,14.9,16.4,13.9
1967/10/27,13.6,14.5,12.2
1967/10/28,15.5,18.9,12.5
1967/10/29,15.4,20.4,11.8
1967/10/30,14.5,19,8.8
1967/10/31,16.9,23.6,11.8
1967/11/1,17.1,22.3,12.8
1967/11/2,18.6,23.2,14.9
1967/11/3,17.7,22.8,12.7
1967/11/4,13.8,18.3,10.2
1967/11/5,17,22.3,11.1
1967/11/6,17.5,19.8,15.1
1967/11/7,15.5,20.4,11.4
1967/11/8,15.7,22.2,8.7
1967/11/9,15.6,17.7,14.2
1967/11/10,12.7,14.2,9.6
1967/11/11,11.8,14.9,8.2
1967/11/12,12.6,16.4,8.8
1967/11/13,9.9,13.3,7.7
1967/11/14,10.4,16,4.4
1967/11/15,12.6,17.3,7.4
1967/11/16,9.8,13.7,7.3
1967/11/17,10.9,13.4,7
1967/11/18,13.3,16.6,9.5
1967/11/19,14.3,17,11.2
1967/11/20,13.1,14.8,10.6
1967/11/21,8.6,10.6,6.8
1967/11/22,8.3,13.1,5.5
1967/11/23,9.6,15,4.5
1967/11/24,12,16.4,7.7
1967/11/25,10.9,12.8,9.3
1967/11/26,9.1,12.7,6.1
1967/11/27,11.2,15.8,3.9
1967/11/28,16.5,19.9,13.7
1967/11/29,15.3,17.6,12.4
1967/11/30,12.7,15.7,8.6
1967/12/1,8.1,11.4,5.5
1967/12/2,7.3,10.3,4
1967/12/3,7.8,11.8,4.8
1967/12/4,8.3,13.1,3.6
1967/12/5,8.8,13.6,3.6
1967/12/6,8.9,12.2,6.8
1967/12/7,7.3,10.1,3.3
1967/12/8,2.9,6.9,-1.4
1967/12/9,2.5,6.7,-2.8
1967/12/10,3,7.2,-1.3
1967/12/11,3.6,7.6,0.8
1967/12/12,4.8,9,0.6
1967/12/13,5.2,10.4,-1
1967/12/14,8.1,11,3.2
1967/12/15,6.1,8.9,4.5
1967/12/16,7.7,13.4,2
1967/12/17,8,10.8,5.4
1967/12/18,6.1,9.4,3.2
1967/12/19,6.9,10,4.3
1967/12/20,8.4,14.7,1.6
1967/12/21,6.3,10,2.9
1967/12/22,4.4,6.9,2.2
1967/12/23,6.1,9.1,4.2
1967/12/24,4.1,7.2,1.8
1967/12/25,4.6,8.6,0.7
1967/12/26,6.9,9.5,4.1
1967/12/27,6.1,8.1,3.5
1967/12/28,1.8,5.9,-1.2
1967/12/29,-0.3,3.4,-2.4
1967/12/30,-0.2,3.7,-3.4
1967/12/31,1.8,7.5,-4.3
1968/1/1,4.3,7.5,1.4
1968/1/2,3.8,8.6,0
1968/1/3,6,13.5,0.8
1968/1/4,4.8,10.2,1
1968/1/5,4.9,11.7,-1.2
1968/1/6,7.5,14.8,1
1968/1/7,9.3,14,5
1968/1/8,2.9,5.8,0.8
1968/1/9,3.4,6.8,1.1
1968/1/10,4,8,-1.4
1968/1/11,6.4,9.8,1.2
1968/1/12,4.6,10.4,-1.2
1968/1/13,9.4,17.4,3.8
1968/1/14,5.6,9.1,2.3
1968/1/15,0.2,3,-1.2
1968/1/16,2.9,6.2,0.5
1968/1/17,4.2,10,-1.9
1968/1/18,8.4,12.6,2.6
1968/1/19,4.5,7.7,1.4
1968/1/20,6.1,10.1,2.1
1968/1/21,6,9,3.7
1968/1/22,4.2,7.5,1.5
1968/1/23,4.8,9.3,1.2
1968/1/24,5.1,8.3,2.5
1968/1/25,4.5,7.5,2.2
1968/1/26,3.9,8.3,0.1
1968/1/27,3.9,7.4,1.1
1968/1/28,2.9,7.3,-0.1
1968/1/29,2.5,5.1,-0.6
1968/1/30,5.1,7.4,1.8
1968/1/31,3.6,7,0.4
1968/2/1,0.6,3.6,-0.9
1968/2/2,0.8,4.7,-2.6
1968/2/3,2.6,6.5,-1.8
1968/2/4,3.2,7,0
1968/2/5,3.9,7.7,0.4
1968/2/6,3.9,8.2,0.1
1968/2/7,3.2,6.7,0.8
1968/2/8,3.3,7.8,0.4
1968/2/9,2.9,6.8,-0.2
1968/2/10,3.9,8,0.4
1968/2/11,2,5.3,0
1968/2/12,2.4,6.4,-1.1
1968/2/13,2.9,8.1,-1.3
1968/2/14,4.7,9,-1
1968/2/15,1.1,5.1,0.2
1968/2/16,2.7,5.1,0.9
1968/2/17,2.3,6.3,-0.9
1968/2/18,2.4,6.7,-2.8
1968/2/19,3.7,7.2,2.3
1968/2/20,0.9,5.1,-2
1968/2/21,0.9,5.1,-3.8
1968/2/22,0.6,3.9,-2.4
1968/2/23,1.7,5.3,-1.9
1968/2/24,1.5,4.6,-1.6
1968/2/25,2.5,6.3,-0.8
1968/2/26,3.5,8.1,-1.2
1968/2/27,4.7,11.3,-1.5
1968/2/28,6.5,12.2,-0.6
1968/2/29,10.4,15.4,6.8
1968/3/1,8,12,3.5
1968/3/2,4.8,8.1,1.7
1968/3/3,4.9,9.1,1.3
1968/3/4,4.9,10,0.2
1968/3/5,9.4,16.7,-0.8
1968/3/6,9.6,14.1,4.2
1968/3/7,10.2,18.8,0.6
1968/3/8,10.8,16.4,6.9
1968/3/9,4.1,8.5,1.8
1968/3/10,3.8,8.4,-1
1968/3/11,5,8.2,0.4
1968/3/12,7.9,10.9,4.1
1968/3/13,8.9,13.6,3
1968/3/14,9.7,14.3,5.1
1968/3/15,9.4,17.2,1.4
1968/3/16,8.8,15.6,3.9
1968/3/17,5.6,9.8,1.7
1968/3/18,5.5,10,-0.1
1968/3/19,9.4,15.6,0
1968/3/20,12.8,15.8,9.3
1968/3/21,15,18,12.4
1968/3/22,11.5,15.7,7.9
1968/3/23,9.8,12.7,7.2
1968/3/24,11.3,14.3,7.2
1968/3/25,8.2,10,5.9
1968/3/26,8.1,10.9,5.5
1968/3/27,9.8,14.5,6.3
1968/3/28,10.6,16.1,6.5
1968/3/29,12.7,17.1,5.8
1968/3/30,14.7,17,13.7
1968/3/31,13.7,17.3,10.2
1968/4/1,13.7,20.9,7.8
1968/4/2,11.4,17.2,6.7
1968/4/3,11.2,16.6,3.3
1968/4/4,14.6,19.5,9.8
1968/4/5,14.2,19.3,8.2
1968/4/6,13.7,18.7,9.5
1968/4/7,14.4,20.1,8.7
1968/4/8,14,18.7,7.6
1968/4/9,16.6,20.2,12.9
1968/4/10,16,18.9,14.1
1968/4/11,12.8,16.4,11.8
1968/4/12,12.9,16.4,10.2
1968/4/13,11.9,16.6,6.3
1968/4/14,13.4,16.4,9.6
1968/4/15,15.5,20.7,11.2
1968/4/16,15.1,20.8,10.7
1968/4/17,16.2,20.7,11.6
1968/4/18,14.8,17.4,12.5
1968/4/19,13.1,16.7,9.1
1968/4/20,12.8,19.1,5.6
1968/4/21,14.3,21.1,7.4
1968/4/22,12.1,14.9,9.4
1968/4/23,14.9,19.9,11.7
1968/4/24,15.6,21.7,10.8
1968/4/25,15,20.7,9
1968/4/26,17.5,22.3,11
1968/4/27,17.3,20.1,13.8
1968/4/28,15.8,17,14.9
1968/4/29,16.5,20.7,13.1
1968/4/30,15,20.2,12.1
1968/5/1,14.2,19.7,9
1968/5/2,17.1,21.6,11.3
1968/5/3,18.1,21.9,15.6
1968/5/4,17,20.8,14.8
1968/5/5,17,21.5,11.5
1968/5/6,18.4,22.2,13.9
1968/5/7,15.1,18.4,14.1
1968/5/8,15.3,18.7,12.1
1968/5/9,16.1,22,8.9
1968/5/10,17.4,22.1,11
1968/5/11,18.5,22.1,16.1
1968/5/12,17.1,18.7,15.9
1968/5/13,19,23.5,14.2
1968/5/14,19.1,26.4,10.7
1968/5/15,16.1,20.6,13
1968/5/16,16.1,21.7,10.6
1968/5/17,18.3,22.8,11.3
1968/5/18,17.8,19.3,16
1968/5/19,17.9,20.3,15.3
1968/5/20,20.1,23.7,17
1968/5/21,19.1,23.5,15.6
1968/5/22,20.4,24.4,15.1
1968/5/23,20.7,25.6,17.2
1968/5/24,20.2,25.8,14.4
1968/5/25,19.9,23.5,16.2
1968/5/26,21.1,24.8,18
1968/5/27,18.2,20.2,16
1968/5/28,18.5,22.5,15.5
1968/5/29,18.2,22.6,13.1
1968/5/30,19.5,24.2,13.7
1968/5/31,20.2,25.3,14.9
1968/6/1,20.5,24.6,15.3
1968/6/2,20.6,23.2,17.5
1968/6/3,19.9,22.7,16.4
1968/6/4,20.9,24.7,17.7
1968/6/5,21,25.9,15.7
1968/6/6,21.8,26.8,15.4
1968/6/7,22.7,27.7,17.4
1968/6/8,22.7,25.9,19.2
1968/6/9,22.9,26.7,18.1
1968/6/10,21.3,26.2,16.4
1968/6/11,20.9,28.4,13.4
1968/6/12,21.7,26,16.8
1968/6/13,22.8,27.4,19.1
1968/6/14,22.7,27.3,19.6
1968/6/15,21.9,25.4,19.3
1968/6/16,23.6,28.1,19.9
1968/6/17,22.3,25.9,18.8
1968/6/18,22.8,26.7,18.1
1968/6/19,21.6,26.2,17.3
1968/6/20,21.3,25.2,17.9
1968/6/21,21.8,26.4,18
1968/6/22,21.4,25.5,17.4
1968/6/23,22.4,27.4,16.5
1968/6/24,22,25.8,18.2
1968/6/25,20.5,22.2,18.8
1968/6/26,20.1,21,18.6
1968/6/27,22.9,26.6,20
1968/6/28,22.8,24.7,21.6
1968/6/29,22.7,24.6,21
1968/6/30,23.9,27.6,20.9
1968/7/1,24.4,28.5,20.7
1968/7/2,21.5,23.4,20.2
1968/7/3,23,26.6,20.1
1968/7/4,22.1,25.2,18.9
1968/7/5,20.7,23.5,19.3
1968/7/6,23.5,27.1,20.2
1968/7/7,23.2,27.4,19.9
1968/7/8,21.6,22.5,20.6
1968/7/9,22.6,24.9,20.7
1968/7/10,22.2,24.1,20.6
1968/7/11,23.2,26.8,20.9
1968/7/12,24,27.1,21.4
1968/7/13,24.7,28.2,21.3
1968/7/14,25.1,27.6,22.8
1968/7/15,23.6,25.5,23
1968/7/16,24.7,27.3,22.8
1968/7/17,25,27.4,23.1
1968/7/18,25.6,30.3,23.6
1968/7/19,26.1,29.1,23.9
1968/7/20,27,29.9,24.6
1968/7/21,26.9,29.8,24.6
1968/7/22,28,31.3,25.3
1968/7/23,28.2,32.1,25.3
1968/7/24,27.5,30.9,25.1
1968/7/25,27.7,31.9,23.5
1968/7/26,27.5,32,23.2
1968/7/27,26.4,30.4,24.5
1968/7/28,25.3,26.5,23.7
1968/7/29,26.3,28.7,24.2
1968/7/30,25.3,27.8,24.1
1968/7/31,25.3,28.6,23
1968/8/1,24.8,26.3,23.6
1968/8/2,26.1,29.6,23.5
1968/8/3,25.8,29.4,23
1968/8/4,26.7,29.6,22.5
1968/8/5,27.6,31.1,24.1
1968/8/6,25.7,29.5,23.2
1968/8/7,26.2,29.6,22.4
1968/8/8,27.5,30.6,24.3
1968/8/9,27.4,30.9,24.9
1968/8/10,27.8,32.6,24.2
1968/8/11,27.2,29.6,26
1968/8/12,27.2,31.9,23.4
1968/8/13,27.2,31.7,23.6
1968/8/14,27.3,31.6,23.1
1968/8/15,28,31.6,25.7
1968/8/16,27.8,31.1,25.3
1968/8/17,26,27.9,24.7
1968/8/18,25.6,29.1,23.9
1968/8/19,26.7,30.7,22.7
1968/8/20,28.1,32,24.4
1968/8/21,27.6,31.6,24
1968/8/22,27,30.6,23.6
1968/8/23,26,29.8,21.5
1968/8/24,28.2,31.3,25.5
1968/8/25,26,30.1,23.8
1968/8/26,26.1,29.1,24.7
1968/8/27,25.5,28.2,24.3
1968/8/28,26.8,29.5,24.4
1968/8/29,25.7,28.6,23
1968/8/30,23.6,27,21
1968/8/31,23.6,27.9,20.1
1968/9/1,23.2,27.4,19.4
1968/9/2,23.6,26.1,20.6
1968/9/3,23.3,26,21.2
1968/9/4,23.6,26.5,20.6
1968/9/5,24.8,28.2,22.7
1968/9/6,25,28.2,20
1968/9/7,25.5,29.2,22.5
1968/9/8,24.4,28.8,22.1
1968/9/9,23.9,28.4,21.2
1968/9/10,23.7,28.4,20.2
1968/9/11,21.6,25.9,17.5
1968/9/12,21.4,26.2,14.8
1968/9/13,21.6,23.3,19.5
1968/9/14,21.6,24.4,20
1968/9/15,22.7,25.4,20.9
1968/9/16,23.5,26.5,21.2
1968/9/17,23.7,27.6,21.5
1968/9/18,23.2,28.4,19.5
1968/9/19,22.9,27.5,18.2
1968/9/20,24,28.3,18.3
1968/9/21,21,23.7,18.9
1968/9/22,19.8,23.2,16.5
1968/9/23,21.5,24.4,18.9
1968/9/24,21.4,23.8,20
1968/9/25,24.4,27.6,22
1968/9/26,21.5,23.2,20.7
1968/9/27,21.5,22.8,20.5
1968/9/28,22.1,23.4,21.1
1968/9/29,23,26.3,21.2
1968/9/30,21.7,25.3,18.8
1968/10/1,19.6,23.6,16.6
1968/10/2,18.8,23.9,15.4
1968/10/3,20.7,25.1,15.5
1968/10/4,22.7,26,21.1
1968/10/5,22.9,24.4,21.7
1968/10/6,23.3,27.5,19.5
1968/10/7,21.7,25.4,18.4
1968/10/8,18.9,22.2,15.8
1968/10/9,17.8,21.1,14.2
1968/10/10,18.7,20.9,17
1968/10/11,16.6,19.3,14.7
1968/10/12,15.1,18,12.4
1968/10/13,16.5,21.3,11.2
1968/10/14,16.9,18.1,15.8
1968/10/15,17.3,21.3,14.2
1968/10/16,15.3,20,11.4
1968/10/17,15.8,20.8,12.2
1968/10/18,15.6,20.4,11.8
1968/10/19,15.1,19.6,11.4
1968/10/20,15,18,10.5
1968/10/21,16,17.6,14.5
1968/10/22,16.5,18.2,14.8
1968/10/23,15.3,16.1,14.6
1968/10/24,16,19.8,14
1968/10/25,15.6,20.4,11
1968/10/26,15.3,19.5,12.2
1968/10/27,14.9,19.5,11
1968/10/28,14.8,19.9,11.5
1968/10/29,13.9,18.5,10.3
1968/10/30,13.1,18.5,9.6
1968/10/31,13,18.7,8
1968/11/1,13.4,19.4,9
1968/11/2,14.8,21,9.5
1968/11/3,15.1,21.5,10.9
1968/11/4,15,21.7,9.7
1968/11/5,16.8,21.7,11.3
1968/11/6,17.3,21.8,12.1
1968/11/7,15.1,20.4,10.6
1968/11/8,14.9,19.6,10
1968/11/9,14.5,21.1,10
1968/11/10,10.7,13.6,8.6
1968/11/11,12.8,16.8,10.9
1968/11/12,12.3,16.1,9.2
1968/11/13,11.7,16.8,8.2
1968/11/14,12.3,17.2,7.6
1968/11/15,10.4,14,7.4
1968/11/16,10.6,15.7,6.3
1968/11/17,11,15,8.2
1968/11/18,8.6,12.6,5.1
1968/11/19,9.2,15.7,2.8
1968/11/20,11.3,16.1,5.2
1968/11/21,13.5,17.6,10.4
1968/11/22,12.8,18.2,9.2
1968/11/23,12.3,20.2,6
1968/11/24,13.7,19.7,8.4
1968/11/25,15.3,21.1,10.5
1968/11/26,14.9,20.8,10.9
1968/11/27,15,21.9,9.7
1968/11/28,9.6,13.3,6.4
1968/11/29,8.8,13.7,4.8
1968/11/30,8.3,13.3,3.6
1968/12/1,10.1,16.4,3.3
1968/12/2,12.3,18.8,5.3
1968/12/3,15.4,20.2,11.6
1968/12/4,13.1,16.3,10.4
1968/12/5,14.7,17.4,12.5
1968/12/6,13.8,17.9,9.7
1968/12/7,11.6,16.8,8.2
1968/12/8,12.1,16.2,8.4
1968/12/9,14.3,17.4,10.9
1968/12/10,16.4,20.2,12
1968/12/11,14.1,17.4,11.4
1968/12/12,13.4,14.4,12
1968/12/13,12.2,14.5,9.8
1968/12/14,9.2,11.4,6.8
1968/12/15,6.7,10.2,3.8
1968/12/16,4.9,7.5,2.1
1968/12/17,7.9,12.3,4.1
1968/12/18,9.2,13.5,4.8
1968/12/19,10.4,13.8,8.6
1968/12/20,10.1,16.1,5.1
1968/12/21,11.5,17.5,6.8
1968/12/22,5.8,10.7,1.1
1968/12/23,4.4,8.1,0.1
1968/12/24,8,13.7,3.9
1968/12/25,8.3,13,4
1968/12/26,7.7,9.4,4.8
1968/12/27,8.1,10.7,5.9
1968/12/28,7.8,10.7,5
1968/12/29,7,9.6,5.6
1968/12/30,5.9,9.2,3.5
1968/12/31,6.1,10.5,1.4
1969/1/1,2.4,5.7,0
1969/1/2,0.6,3.5,-1.1
1969/1/3,0.9,4.1,-1.9
1969/1/4,3.2,6.8,-1.3
1969/1/5,6.1,9.4,1.3
1969/1/6,4.9,7.8,3
1969/1/7,2.2,5.3,1
1969/1/8,3.6,7.1,0.9
1969/1/9,4.5,9,0.8
1969/1/10,4.8,10.2,-1.7
1969/1/11,8,11,5.8
1969/1/12,6.1,8.3,4.2
1969/1/13,4.1,6.9,1.5
1969/1/14,4.4,7.2,2.4
1969/1/15,1.8,4,-0.3
1969/1/16,2.2,6.9,-1.7
1969/1/17,3.8,9.3,-0.5
1969/1/18,5.7,10.1,-0.6
1969/1/19,7.9,11.2,5.1
1969/1/20,8.9,14.2,3.8
1969/1/21,8.5,10.3,7
1969/1/22,6.1,7.4,4.5
1969/1/23,8.2,12.7,3.8
1969/1/24,7,9.9,4.8
1969/1/25,6,7.7,3.6
1969/1/26,8.9,10.9,5.7
1969/1/27,12.3,18.1,9
1969/1/28,11,14.6,9
1969/1/29,7.3,9,6.7
1969/1/30,6.7,9.6,4.4
1969/1/31,7.7,9.7,4.2
1969/2/1,10,12.1,7.1
1969/2/2,6.5,9.5,4.5
1969/2/3,3.6,5,2.3
1969/2/4,3.2,5.5,0.9
1969/2/5,3,6.6,-0.9
1969/2/6,1.6,5,-1.5
1969/2/7,4.8,10.1,-1.8
1969/2/8,6.3,10.8,3.1
1969/2/9,6,11.7,0.9
1969/2/10,6.5,12.7,0.4
1969/2/11,7.7,11.1,3.4
1969/2/12,9.1,16.3,4.4
1969/2/13,9.4,15.3,3.6
1969/2/14,9.8,13.4,6.8
1969/2/15,5.7,7.4,4
1969/2/16,5.1,5.6,4.3
1969/2/17,7.3,9.2,5.5
1969/2/18,8.9,11.6,6.4
1969/2/19,10.1,13.4,7.8
1969/2/20,6.8,8.7,5.9
1969/2/21,4.9,6.8,2.4
1969/2/22,4.8,8.8,1.3
1969/2/23,4.1,7.3,1.4
1969/2/24,4.1,7.4,0.9
1969/2/25,4.4,7.7,0.6
1969/2/26,3.9,5.7,2.2
1969/2/27,2,3.6,0.6
1969/2/28,3.5,6.5,1.2
1969/3/1,3.2,7.3,-0.9
1969/3/2,4,7.4,1
1969/3/3,5.2,8.7,1.6
1969/3/4,4.8,11.9,2.2
1969/3/5,5.2,8.8,2.2
1969/3/6,6.2,10.7,2.4
1969/3/7,6,9.7,2.6
1969/3/8,7.4,11.4,3.6
1969/3/9,8.5,10.7,6
1969/3/10,7.7,13.2,3.7
1969/3/11,4.2,6.9,2.3
1969/3/12,2.4,3.7,0.6
1969/3/13,3.9,7.7,1
1969/3/14,4.4,7.5,0.1
1969/3/15,7.5,12.2,3.2
1969/3/16,8.7,16,4.5
1969/3/17,6.2,8.8,3.6
1969/3/18,6,9.6,2.1
