年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1957/2/22,4.3,7.7,2.5
1957/2/23,5.9,11.9,1.6
1957/2/24,4.2,8.6,2.6
1957/2/25,3.9,6.9,0.7
1957/2/26,5.9,11.8,1.5
1957/2/27,5,9.5,1.7
1957/2/28,4.1,9.4,0.2
1957/3/1,4.2,8.5,1.8
1957/3/2,3.9,6.5,1.5
1957/3/3,8.2,16.3,-1.9
1957/3/4,12.4,16.5,4.3
1957/3/5,6.6,11.4,5.6
1957/3/6,5.1,7.9,1.9
1957/3/7,5.1,8,2.2
1957/3/8,7.4,10.6,4.2
1957/3/9,8,11.9,5.4
1957/3/10,8.2,12.6,4.8
1957/3/11,5.5,8.2,3
1957/3/12,3.3,6.4,2.2
1957/3/13,2.7,5.5,-0.8
1957/3/14,2.3,6.8,-0.1
1957/3/15,3.8,8.1,-0.2
1957/3/16,5,9.9,0.5
1957/3/17,8.7,14.6,3.8
1957/3/18,8.5,15.2,2
1957/3/19,10.7,16.8,3.7
1957/3/20,11.8,17.8,5.8
1957/3/21,7.7,17.5,6.3
1957/3/22,4.5,8.9,0.6
1957/3/23,7.2,11.5,2.7
1957/3/24,8.3,12.5,3.7
1957/3/25,7.2,13.4,0.9
1957/3/26,4.5,8.3,3.3
1957/3/27,4.9,10.8,-0.1
1957/3/28,6.7,12,0
1957/3/29,8.2,13.4,2.5
1957/3/30,11.5,18.6,4.4
1957/3/31,9.3,15,7.8
1957/4/1,8.3,14.6,1.8
1957/4/2,8.6,14.8,4.9
1957/4/3,6.9,11.9,3.3
1957/4/4,8.5,14.6,-0.3
1957/4/5,10.3,16.7,5.8
1957/4/6,13,18.6,6.4
1957/4/7,15.3,23.2,9.6
1957/4/8,15.5,23.3,7.4
1957/4/9,15.8,22.1,8.2
1957/4/10,16.9,21.8,11
1957/4/11,18.2,20.8,15.9
1957/4/12,13.9,16.6,12.3
1957/4/13,13.2,18.6,9.2
1957/4/14,13.2,20.9,5.5
1957/4/15,12.2,17,8
1957/4/16,12.1,17.5,4.5
1957/4/17,13.7,19.6,10.4
1957/4/18,14.7,21.8,6.9
1957/4/19,17.3,20.1,14.3
1957/4/20,17.5,21.3,16
1957/4/21,17.4,20.2,14.2
1957/4/22,17.9,20.9,16.8
1957/4/23,20.5,27.1,15.7
1957/4/24,19.4,24,16.3
1957/4/25,20.2,26.5,17.8
1957/4/26,17.8,22,15.8
1957/4/27,17.6,23.3,11.5
1957/4/28,14.5,18,12.9
1957/4/29,17.1,23.6,9.5
1957/4/30,19.4,23.3,13
1957/5/1,17.4,20.7,17.6
1957/5/2,11.5,15.9,10.7
1957/5/3,12.7,18.7,7.8
1957/5/4,13.6,18.8,7
1957/5/5,17.9,24.3,10.8
1957/5/6,15.3,17.6,14.3
1957/5/7,14.1,15.9,11.4
1957/5/8,16.4,22,12.5
1957/5/9,18,24.7,10.8
1957/5/10,19,24.1,13.6
1957/5/11,18,20,17
1957/5/12,18,21.1,17.1
1957/5/13,15.1,20.1,12.2
1957/5/14,15.1,22,8
1957/5/15,15.5,21.4,9.7
1957/5/16,16.7,23.4,9.7
1957/5/17,17.8,24.5,9.2
1957/5/18,18.6,23.7,12.1
1957/5/19,17.6,20.1,16.8
1957/5/20,19,24.3,16.5
1957/5/21,20,26.7,13.7
1957/5/22,17.6,23.7,12.1
1957/5/23,17.3,23.1,11.3
1957/5/24,17.6,23,11.8
1957/5/25,18.5,23.5,16
1957/5/26,19.8,24.7,15.6
1957/5/27,18.7,22.8,14.3
1957/5/28,20.9,25.1,16.1
1957/5/29,19.4,22.7,18.1
1957/5/30,18.3,24.2,15.8
1957/5/31,21.1,27.4,14.2
1957/6/1,21,27.7,16.4
1957/6/2,20.7,24.2,17.1
1957/6/3,18.7,24.2,15
1957/6/4,19.9,25.9,11.7
1957/6/5,17.9,21.9,15.8
1957/6/6,18.3,22.4,14.8
1957/6/7,19.7,23.1,17.7
1957/6/8,19,22.1,16.7
1957/6/9,17.7,25,13.3
1957/6/10,20.8,26.7,14.4
1957/6/11,20.2,24.6,19.2
1957/6/12,20.8,24.4,16.9
1957/6/13,22.6,27.9,19
1957/6/14,23.8,30.2,18.3
1957/6/15,23.5,30.1,19.1
1957/6/16,22.9,26.5,19.8
1957/6/17,20,23.6,20.4
1957/6/18,21.7,26.7,18.2
1957/6/19,23.3,28.1,19.4
1957/6/20,23.9,28.6,19.8
1957/6/21,23.2,26.5,21.9
1957/6/22,20.2,22.2,20.4
1957/6/23,21.1,24.9,18
1957/6/24,22.3,26.5,18
1957/6/25,22.2,25.3,19.5
1957/6/26,21.4,25.8,18.9
1957/6/27,22.9,25.9,21
1957/6/28,22.9,25.9,21.7
1957/6/29,21.4,25.1,19.6
1957/6/30,23.2,27.9,19.3
1957/7/1,24.3,28.8,21.3
1957/7/2,23.2,25.4,21.7
1957/7/3,22.9,24.3,21.7
1957/7/4,23.9,29.2,21.6
1957/7/5,22.5,25.4,21.1
1957/7/6,23.5,27.8,19.7
1957/7/7,24.2,26.2,22.2
1957/7/8,26.6,33.4,22.6
1957/7/9,25.8,29.5,23.6
1957/7/10,25.3,28.7,23.5
1957/7/11,24.5,28.3,22.8
1957/7/12,24.8,28.6,22.9
1957/7/13,25.9,29.7,22.1
1957/7/14,26.5,30.7,23.4
1957/7/15,27.1,31,24.2
1957/7/16,26.5,29.7,24
1957/7/17,27.7,32.7,24.1
1957/7/18,25.6,27.5,24.3
1957/7/19,27.9,32.1,24.6
1957/7/20,28.1,31.9,24.5
1957/7/21,26.7,29,25.6
1957/7/22,24.9,28.4,23.4
1957/7/23,25.4,30.6,23.2
1957/7/24,22.6,25.3,20.5
1957/7/25,22.8,25.4,19.6
1957/7/26,24.7,28.8,22.6
1957/7/27,27.5,32.4,23.2
1957/7/28,26.2,32.3,24.4
1957/7/29,25.7,30.3,22.9
1957/7/30,26.7,32,24.2
1957/7/31,28.3,33.4,24.4
1957/8/1,27.5,32.8,24
1957/8/2,27.7,32.3,23.8
1957/8/3,28.2,32.8,24
1957/8/4,27,31,24.7
1957/8/5,26.7,30.6,23.7
1957/8/6,27.2,31.3,24.5
1957/8/7,26.3,30.8,25.2
1957/8/8,25.8,30.5,23.3
1957/8/9,26.6,29.9,23.9
1957/8/10,27.2,31.5,24.1
1957/8/11,27.7,33.1,24.1
1957/8/12,26.6,30.3,25.2
1957/8/13,26.6,33.1,24.2
1957/8/14,26.8,31.3,24
1957/8/15,26.4,30.6,22.7
1957/8/16,26.5,30.1,22.6
1957/8/17,27.4,31.3,24.8
1957/8/18,27.8,32.2,24.7
1957/8/19,27.9,31.1,25.4
1957/8/20,27.5,29.8,25.3
1957/8/21,27.4,30,25.3
1957/8/22,27.6,31.1,25.5
1957/8/23,25.5,28.8,24.1
1957/8/24,26.1,30.3,24.8
1957/8/25,26.5,31.2,23.6
1957/8/26,27.3,32.8,23.3
1957/8/27,26.6,31.2,23.3
1957/8/28,27.2,32.4,23.3
1957/8/29,24.8,27.9,23.6
1957/8/30,24.8,30.7,19
1957/8/31,26.6,31.2,23.3
1957/9/1,23.5,27.2,22.6
1957/9/2,22.3,24.7,20.1
1957/9/3,22.4,25.7,20.9
1957/9/4,23.1,27,20.6
1957/9/5,24,30.1,21
1957/9/6,26,29.9,22.6
1957/9/7,25.9,27.4,25.4
1957/9/8,24.5,28.1,22.1
1957/9/9,20.5,23.8,20.4
1957/9/10,18.8,20.4,18.2
1957/9/11,19.6,21.4,17.5
1957/9/12,23.2,28.4,18.8
1957/9/13,21.1,24.2,18.1
1957/9/14,22.1,26.3,18.4
1957/9/15,22.6,27.5,17.6
1957/9/16,20.9,23.2,20.5
1957/9/17,22.5,27.2,19.7
1957/9/18,20.5,24.3,18.8
1957/9/19,19.8,24.9,15.7
1957/9/20,17.5,23.4,14.4
1957/9/21,19.5,24.4,16
1957/9/22,19.5,23.4,16.3
1957/9/23,19,21.2,17.7
1957/9/24,20.6,25.4,18
1957/9/25,19.9,21.3,19.3
1957/9/26,19.1,21.6,18.6
1957/9/27,19.7,22.8,16.3
1957/9/28,18.3,21.6,16.5
1957/9/29,17.3,19.4,15.2
1957/9/30,18.6,20.4,15.4
1957/10/1,17.1,21.3,15.5
1957/10/2,17.4,24.1,12.1
1957/10/3,16.1,22.9,13.4
1957/10/4,17.3,23.1,11.3
1957/10/5,20.2,25.5,16
1957/10/6,17.7,19.9,16.5
1957/10/7,17.8,23.7,14.7
1957/10/8,18.3,24.1,12
1957/10/9,19.5,26.2,14.2
1957/10/10,18.3,23.8,13.4
1957/10/11,18.2,23,14.4
1957/10/12,19.4,24.6,15.3
1957/10/13,19.1,24.4,16.3
1957/10/14,18.3,26.3,11.7
1957/10/15,18.2,25.8,12.4
1957/10/16,20.6,26.9,13.8
1957/10/17,16.8,22.3,18
1957/10/18,12.7,16.8,8.7
1957/10/19,12.7,17.2,9.5
1957/10/20,14,20.8,8.2
1957/10/21,15.7,19.7,11.6
1957/10/22,14.4,19.7,11.3
1957/10/23,14,20.9,7.2
1957/10/24,16.4,20.7,10.8
1957/10/25,16.7,18.4,15
1957/10/26,18.6,22.6,16.2
1957/10/27,18.3,23.5,14.5
1957/10/28,18.5,21.9,16.2
1957/10/29,17,17.9,16.9
1957/10/30,17,22.2,15.6
1957/10/31,14.2,18.2,11.6
1957/11/1,14,18.4,9.7
1957/11/2,14.2,18.9,9.1
1957/11/3,14.4,20.6,11.6
1957/11/4,14.4,19.6,7.8
1957/11/5,15.7,19.7,12.1
1957/11/6,16.2,20,12.6
1957/11/7,14.7,20.8,8.7
1957/11/8,11.3,15.8,8.7
1957/11/9,11.4,20.2,5
1957/11/10,15.6,23.2,5.9
1957/11/11,19,24.7,11
1957/11/12,13.9,18.2,10.1
1957/11/13,12.2,16.4,8.4
1957/11/14,12.6,17.8,9
1957/11/15,11.7,18.7,6.9
1957/11/16,13.5,16.5,9.9
1957/11/17,14.2,16,11.9
1957/11/18,15.1,19.3,11.5
1957/11/19,14.1,18.9,10
1957/11/20,12.4,14.6,11.6
1957/11/21,11,14.5,9.3
1957/11/22,11.4,16.1,6.5
1957/11/23,11.2,18,5.8
1957/11/24,12.1,15.2,9.4
1957/11/25,11.2,13.9,6.3
1957/11/26,14.1,14.8,10.4
1957/11/27,16.6,20.9,13.9
1957/11/28,14,20.8,11.4
1957/11/29,9.2,11.7,6.4
1957/11/30,9.8,12.1,7.4
1957/12/1,11.3,15.1,8.1
1957/12/2,10.4,15,7.6
1957/12/3,8.5,9.9,6.7
1957/12/4,8.7,10.9,7
1957/12/5,11.1,16.5,7.2
1957/12/6,10.7,13.7,9.2
1957/12/7,8.9,13.4,7.1
1957/12/8,11,15.8,3.7
1957/12/9,9.7,12.7,7.7
1957/12/10,9,12.8,6.3
1957/12/11,7.6,14.6,2.7
1957/12/12,11.6,17.7,2.3
1957/12/13,14,18.9,5.9
1957/12/14,9.4,13.6,7
1957/12/15,8.3,12.6,5.1
1957/12/16,7.1,11.9,5
1957/12/17,9,12.5,3.1
1957/12/18,9.7,12.2,5.6
1957/12/19,7.7,10.9,4.9
1957/12/20,9.2,14.3,5.6
1957/12/21,7.1,11.6,4.3
1957/12/22,5.8,10.6,1.5
1957/12/23,7.1,11.5,3.2
1957/12/24,6.9,11.9,5
1957/12/25,6.3,14.5,0
1957/12/26,8.8,11.2,2.4
1957/12/27,10,12.4,7.5
1957/12/28,6.5,9.9,3.1
1957/12/29,6.5,10.9,3.1
1957/12/30,3.1,7.5,1.7
1957/12/31,3.4,8.3,-2.3
1958/1/1,5.2,9.7,0.1
1958/1/2,5.4,9.6,3.9
1958/1/3,1.6,4.6,0.3
1958/1/4,2.9,9.1,-3
1958/1/5,5.2,10.2,1.5
1958/1/6,6.3,11.2,2.1
1958/1/7,7.3,14.4,2.5
1958/1/8,6.8,14.8,0.4
1958/1/9,9,15.9,2.9
1958/1/10,9.7,12.8,6.3
1958/1/11,6.2,9.1,2.1
1958/1/12,9.1,12.7,4.5
1958/1/13,9.4,10.2,6.6
1958/1/14,10.6,13.1,8.6
1958/1/15,9,13,9.4
1958/1/16,2.1,5.7,1.6
1958/1/17,1.9,6.4,-0.9
1958/1/18,3.1,6.9,0.2
1958/1/19,4.5,8.2,1.3
1958/1/20,4,10.4,0.7
1958/1/21,6.1,16.1,-1.5
1958/1/22,5.6,8.6,3.4
1958/1/23,1,5.4,-0.1
1958/1/24,1.2,5.2,-1.1
1958/1/25,3,8.1,-0.8
1958/1/26,6.7,15.4,-0.1
1958/1/27,5.3,10.5,3.5
1958/1/28,4.5,9.2,-0.7
1958/1/29,6.2,7.9,2.3
1958/1/30,5.8,8.6,4.3
1958/1/31,4.9,8,0.9
1958/2/1,5.2,8,2.1
1958/2/2,9.4,15.2,4.3
1958/2/3,10,13.8,6
1958/2/4,6.3,10,3.8
1958/2/5,5.3,7.9,1.5
1958/2/6,5.9,6.9,4.5
1958/2/7,5,6.8,3.8
1958/2/8,7.5,12.4,4
1958/2/9,5.3,9,2.8
1958/2/10,5.1,8.3,1.7
1958/2/11,6.6,11.3,1.1
1958/2/12,4.5,8,2.7
1958/2/13,4.1,7.5,1.3
1958/2/14,4.4,8.2,0.8
1958/2/15,6.8,12.1,1
1958/2/16,4.4,7.1,2.6
1958/2/17,3.9,8.8,0.3
1958/2/18,4.2,9.4,-0.4
1958/2/19,7.2,12.4,2.5
1958/2/20,5,8.5,3.8
1958/2/21,5.6,13.1,-1.5
1958/2/22,8.2,16.2,2
1958/2/23,11.3,18.7,2.6
1958/2/24,11.5,15.9,7.4
1958/2/25,8.3,14.3,4.9
1958/2/26,8.8,14.8,2.1
1958/2/27,6.5,10.1,4.9
1958/2/28,3.5,6.8,1.7
1958/3/1,3.7,8.2,-0.7
1958/3/2,5.8,11,3.2
1958/3/3,0,3.4,-2.1
1958/3/4,4,10.8,-3.2
1958/3/5,7.8,15.5,-0.3
1958/3/6,3.8,6.3,4.5
1958/3/7,5.6,10,1.3
1958/3/8,7.5,11.9,3.3
1958/3/9,8.4,15.4,2.6
1958/3/10,9.7,15.3,4
1958/3/11,7.8,9.6,4.1
1958/3/12,11.7,17.6,7.7
1958/3/13,12.2,14.4,9.1
1958/3/14,14.2,19.1,10.8
1958/3/15,8.7,10.5,6.6
1958/3/16,10.8,18.8,5.3
1958/3/17,11.4,15.9,5.6
1958/3/18,12.8,16.4,8.5
1958/3/19,8.7,13.4,4.2
1958/3/20,10.4,17.9,3.7
1958/3/21,12.8,17.7,6.4
1958/3/22,11.2,12.2,10.3
1958/3/23,13,20.8,6.9
1958/3/24,12.8,19.6,6.4
1958/3/25,15.6,18.9,11.7
1958/3/26,14,18.7,14.8
1958/3/27,9.7,14.7,7
1958/3/28,4.7,8.7,3.1
1958/3/29,2.7,7.6,0.3
1958/3/30,2.9,6.9,-1.1
1958/3/31,7.1,13.8,-1.9
1958/4/1,10.7,14.7,5.5
1958/4/2,9.6,11.9,9.3
1958/4/3,11.1,13.4,8.7
1958/4/4,13.9,19.4,8.3
1958/4/5,16.7,22.3,10.8
1958/4/6,16.5,19,15.4
1958/4/7,16.5,21.8,15.1
1958/4/8,15.6,22.6,8.5
1958/4/9,13.1,18.5,11.4
1958/4/10,11.4,15,9.3
1958/4/11,9.8,13.3,7.5
1958/4/12,11.1,17.6,3.8
1958/4/13,13.3,17.8,10.4
1958/4/14,10.4,14.5,7.5
1958/4/15,8.7,13,4.3
1958/4/16,12.7,19.7,4.5
1958/4/17,14.4,18.7,8.5
1958/4/18,12.8,17.1,10.9
1958/4/19,11.3,18.3,3.8
1958/4/20,15.1,22.5,5.7
1958/4/21,19.2,23.2,13.1
1958/4/22,19.1,21.7,17.1
1958/4/23,19.6,22.6,17.9
1958/4/24,20.2,25,17.6
1958/4/25,19.3,20.9,16.9
1958/4/26,19.2,23.8,15.5
1958/4/27,13.8,18.5,15
1958/4/28,14.3,20.3,7.7
1958/4/29,15.2,20.5,8.7
1958/4/30,16.8,21,10.7
1958/5/1,18.9,23,16.4
1958/5/2,17.1,22.3,14.8
1958/5/3,15.1,19.7,12.1
1958/5/4,17,22.9,13.6
1958/5/5,14.3,19.2,10.3
1958/5/6,14.6,21.4,8.2
1958/5/7,17.4,22.3,12.5
1958/5/8,17,18.9,15.5
1958/5/9,19.7,25.7,15.2
1958/5/10,20.6,24.8,17.6
1958/5/11,18.4,21.4,17.5
1958/5/12,13.6,17.2,12.6
1958/5/13,13.7,20.3,8.6
1958/5/14,15.8,20.6,10.2
1958/5/15,17.5,21.4,14.2
1958/5/16,18.2,23.1,15.8
1958/5/17,18.6,25.8,13.3
1958/5/18,17.5,23.8,10.8
1958/5/19,16.3,18,15.2
1958/5/20,18,21.5,15.2
1958/5/21,19.9,24.6,14.2
1958/5/22,20.3,22.7,18
1958/5/23,20.2,24.5,17.9
1958/5/24,17.3,22.9,12
1958/5/25,18,25.6,9.8
1958/5/26,19,24,13.2
1958/5/27,20.7,26.9,14.4
1958/5/28,21.6,28.3,15.5
1958/5/29,21.4,29.2,13.9
1958/5/30,22.2,29.6,14.6
1958/5/31,23.1,30.4,15.8
1958/6/1,22.7,27.8,18.2
1958/6/2,21.9,25.9,18.2
1958/6/3,19.9,23.2,20.2
1958/6/4,21.1,26.2,16.8
1958/6/5,19.3,25,12.6
1958/6/6,21.7,26.5,17.4
1958/6/7,18.6,21.5,17.8
1958/6/8,18.8,20.3,17
1958/6/9,21.8,25.8,18.9
1958/6/10,21.7,26.9,15.6
1958/6/11,19.6,23.1,20.4
1958/6/12,21.5,26.8,17.8
1958/6/13,22.5,28.7,16.9
1958/6/14,23,28.1,18.8
1958/6/15,21.7,25.4,19.5
1958/6/16,21.1,24.7,18
1958/6/17,20.8,25.4,16.7
1958/6/18,20.9,27,17
1958/6/19,22.1,28.1,15.7
1958/6/20,23.3,29.6,17.4
1958/6/21,23.1,28.4,18.3
1958/6/22,23.7,28.6,18.6
1958/6/23,23.2,27.6,18.5
1958/6/24,23.7,28.5,19.8
1958/6/25,22.8,24.4,21.9
1958/6/26,24.4,28.7,22.4
1958/6/27,25,30.2,21.6
1958/6/28,25,29,23.6
1958/6/29,25.7,30.3,23.2
1958/6/30,26.4,30.1,23.6
1958/7/1,23.7,24.9,23
1958/7/2,25.5,28.5,22.2
1958/7/3,23.3,25.8,22.8
1958/7/4,24.8,27.4,21.7
1958/7/5,25.7,29.8,22.6
1958/7/6,26.4,30.8,23.9
1958/7/7,27.6,33.2,23.6
1958/7/8,26.8,31,23.7
1958/7/9,24.8,27.2,23.6
1958/7/10,25.9,30.8,21.6
1958/7/11,26.4,30.2,23
1958/7/12,27,32,23.1
1958/7/13,26.2,29.7,24.4
1958/7/14,26.2,31.2,21.6
1958/7/15,26.2,31.3,22.2
1958/7/16,26.9,32.4,22.7
1958/7/17,27.8,32.7,23.4
1958/7/18,27.6,32.3,23.4
1958/7/19,26.9,32.2,22.7
1958/7/20,25.8,28.6,23.6
1958/7/21,26.2,29.7,24.2
1958/7/22,26.9,30.6,24
1958/7/23,29.1,33.8,25.9
1958/7/24,27.5,30.4,25.8
1958/7/25,26.1,29.1,25.5
1958/7/26,27.2,31.6,24.5
1958/7/27,27,30.8,24
1958/7/28,26.9,31.2,23.6
1958/7/29,27.9,33.1,23.7
1958/7/30,28.4,33.3,24.7
1958/7/31,28.4,33.7,25.1
1958/8/1,28.3,32.4,25.2
1958/8/2,27,33.1,24.1
1958/8/3,27.1,32.4,23.2
1958/8/4,28.7,34,24.1
1958/8/5,27.5,31.8,25
1958/8/6,26.2,30.5,22.4
1958/8/7,25.5,29.6,22.3
1958/8/8,25.9,31.3,20.7
1958/8/9,26.1,29.6,22.8
1958/8/10,25.7,30.9,21.5
1958/8/11,25.9,31.6,22
1958/8/12,26.1,31.8,21.8
1958/8/13,25.7,31.1,23.4
1958/8/14,25.9,28.4,24.2
1958/8/15,25.9,31,22.8
1958/8/16,26.4,31.8,21.8
1958/8/17,26.9,32.9,22.4
1958/8/18,26,33,23.5
1958/8/19,27.4,34.2,23
1958/8/20,27.3,31.7,23.4
1958/8/21,26,31.4,22.9
1958/8/22,25.2,30.6,21.5
1958/8/23,26.2,32.2,22.2
1958/8/24,24.5,25.5,23.5
1958/8/25,24.7,26.5,23.8
1958/8/26,27.6,31.7,22.8
1958/8/27,27,33.5,23.6
1958/8/28,26.1,31.5,23.3
1958/8/29,26.1,30.7,23.8
1958/8/30,25.4,29.1,23.5
1958/8/31,26.2,30.8,23.1
1958/9/1,25.4,29.8,23.6
1958/9/2,25,28.6,22.8
1958/9/3,23.3,27.4,20.5
1958/9/4,25.3,30.4,20
1958/9/5,28,34.7,23.8
1958/9/6,27.8,34.3,22.6
1958/9/7,26.6,31.4,24
1958/9/8,25.9,29.9,23.7
1958/9/9,26.7,32.5,22.2
1958/9/10,25,28.2,22.8
1958/9/11,26.5,31.8,23.2
1958/9/12,25.2,29,23.7
1958/9/13,24.8,29.1,22.4
1958/9/14,25,31.2,19.8
1958/9/15,24.4,29,20.5
1958/9/16,26.8,31.1,23.9
1958/9/17,25.6,27.7,24.8
1958/9/18,23.7,27.6,22.2
1958/9/19,21.8,25.9,18.9
1958/9/20,21.3,26.7,17.2
1958/9/21,23.2,30.2,16.5
1958/9/22,22.6,25,21.3
1958/9/23,21,22.6,21
1958/9/24,19.9,21.4,19.3
1958/9/25,20.9,23.5,19.2
1958/9/26,20.4,21.6,19.9
1958/9/27,21.1,25,19.8
1958/9/28,19.7,24.9,16
1958/9/29,20.4,26.4,14
1958/9/30,20.5,23.3,19.5
1958/10/1,20.6,23.2,16.7
1958/10/2,19.1,22.5,19.8
1958/10/3,17.3,21.8,13.3
1958/10/4,16.8,20.8,13.9
1958/10/5,15.3,17.1,14.5
1958/10/6,15.4,17.1,13.2
1958/10/7,18.2,22.5,14.7
1958/10/8,17.4,22.2,13.6
1958/10/9,17.1,22.7,12.5
1958/10/10,17.5,25.8,11.5
1958/10/11,18.7,23.7,12.3
1958/10/12,21,25,17.9
1958/10/13,20.7,26.8,17.2
1958/10/14,23.1,28.7,18.5
1958/10/15,21,24.1,19.2
1958/10/16,17.9,21.2,18
1958/10/17,17.2,20.7,11.6
1958/10/18,18.9,21.6,16.1
1958/10/19,18.5,22.8,16.8
1958/10/20,16.6,19.9,14.4
1958/10/21,18.5,23.2,15
1958/10/22,16.7,18.2,16.8
1958/10/23,15.1,19,14
1958/10/24,16.3,23.1,10.2
1958/10/25,17.1,18.9,15
1958/10/26,15.6,20,15.2
1958/10/27,12.2,15.7,8.9
1958/10/28,12.5,16.7,8.7
1958/10/29,13.3,18.3,9.1
1958/10/30,13.2,15.4,10.6
1958/10/31,15.6,18.4,12.8
1958/11/1,14.8,16.1,14.4
1958/11/2,15.5,17.2,14.4
1958/11/3,15,18.8,12.1
1958/11/4,15.3,19.9,11.7
1958/11/5,14.2,18.9,10.8
1958/11/6,14.4,21.6,9.5
1958/11/7,15.6,22.3,10.1
1958/11/8,14.4,17.8,13.2
1958/11/9,13,14.9,11.3
1958/11/10,14.9,21.8,11.1
1958/11/11,16.7,22.1,11.4
1958/11/12,15.8,18.8,13
1958/11/13,18.1,21.5,13.4
1958/11/14,19.1,24.8,18.5
1958/11/15,13.3,15.8,12.6
1958/11/16,11.4,15.1,10.2
1958/11/17,10.5,17,6.9
1958/11/18,12,15.8,7
1958/11/19,10.3,14.5,7.2
1958/11/20,9.3,11.8,7
1958/11/21,10,13.7,7.6
1958/11/22,9.4,14,5.7
1958/11/23,10.1,14.1,6.5
1958/11/24,11,15.1,7.8
1958/11/25,10.8,15.8,7.2
1958/11/26,11.3,16.5,6.8
1958/11/27,11.6,16.3,6.5
1958/11/28,9.5,13.2,7.7
1958/11/29,9.7,16.1,4.9
1958/11/30,11.1,16.4,7.7
1958/12/1,11,14.1,9.2
1958/12/2,9.6,14.1,4.3
1958/12/3,11.6,16.5,7.1
1958/12/4,12.4,18.2,8.4
1958/12/5,10.8,14.4,8.5
1958/12/6,9.8,13.3,7.3
1958/12/7,9,13.9,5.7
1958/12/8,10.6,16.5,4.6
1958/12/9,11.6,16.9,7.3
1958/12/10,8.7,12.5,8.2
1958/12/11,9.3,15,4.3
1958/12/12,9.1,11.6,7.1
1958/12/13,6.9,9.7,5.5
1958/12/14,6.3,10.7,1.3
1958/12/15,10.2,15.7,3.4
1958/12/16,8.1,12,6.2
1958/12/17,8.5,17.3,1.7
1958/12/18,11.1,13.3,4.9
1958/12/19,11.8,15.7,7.4
1958/12/20,11.8,15.6,9.4
1958/12/21,8.8,11.9,7.4
1958/12/22,8.6,14.9,4.4
1958/12/23,8.4,11.7,5.8
1958/12/24,9.9,12.9,7.4
1958/12/25,9.7,14.1,4.9
1958/12/26,13.6,17,6.9
1958/12/27,11.1,16.1,8.8
1958/12/28,7.4,10.9,4
1958/12/29,6.7,9.8,4.3
1958/12/30,6.1,14.2,0.5
1958/12/31,7.6,12,2
1959/1/1,8,9.7,6.7
1959/1/2,7.3,10.6,5.5
1959/1/3,6.3,12.2,0.7
1959/1/4,5.4,12,2.6
1959/1/5,0,3.8,-2.2
1959/1/6,1.2,4.8,-1.2
1959/1/7,2.9,7.2,0.5
1959/1/8,3.2,7.5,0.5
1959/1/9,4,6.6,-0.2
1959/1/10,2.9,6.6,2.9
1959/1/11,1.6,6.1,-0.9
1959/1/12,4,11.6,-2.1
1959/1/13,5,14.1,0.4
1959/1/14,3.7,7.6,1.5
1959/1/15,4.2,12.5,-1.2
1959/1/16,3.9,8.1,2
1959/1/17,-2.2,2.1,-3.7
1959/1/18,-0.4,3.3,-3.6
1959/1/19,2.7,7.7,-2.1
1959/1/20,2.8,9.5,-2
1959/1/21,5.5,9.5,0.4
1959/1/22,5.2,8,2
1959/1/23,7.2,12.4,1.9
1959/1/24,5.8,12.6,1.2
1959/1/25,8.5,14.3,3
1959/1/26,10.3,16.4,5.5
1959/1/27,10.7,14.2,8
1959/1/28,8.7,11.9,5.6
1959/1/29,8.4,11.2,6.2
1959/1/30,7.5,11.2,6.7
1959/1/31,4,7.3,2.7
1959/2/1,4.5,9.4,0.2
1959/2/2,9.8,20.1,2
1959/2/3,11.4,13.9,5.6
1959/2/4,8.5,13.6,5.6
1959/2/5,7.8,16.5,0.9
1959/2/6,9.5,12.4,4
1959/2/7,7.5,10.8,8
1959/2/8,6.9,11.5,1.2
1959/2/9,9,10.6,4.7
1959/2/10,6.7,10.4,5.3
1959/2/11,3.5,6.2,1.3
1959/2/12,3.6,11,-0.3
1959/2/13,8.9,15.4,-0.5
1959/2/14,15.6,18.4,2.6
1959/2/15,12.3,14.5,11
1959/2/16,11.9,13.5,9.8
1959/2/17,12.9,15.9,10.9
1959/2/18,9.5,12.1,8.7
1959/2/19,7.9,8.8,6.5
1959/2/20,12.9,18.5,7.8
1959/2/21,9.5,11.2,9
1959/2/22,9.8,12.1,8.8
1959/2/23,7.8,9.6,6.4
1959/2/24,6.2,8.2,4.8
1959/2/25,5.7,8.4,2
1959/2/26,6.6,9.6,4.6
1959/2/27,5,9.2,1.9
1959/2/28,6.5,10.6,-0.1
1959/3/1,7.5,9.1,5.3
1959/3/2,9.6,14,6
1959/3/3,7.1,10.2,5.3
1959/3/4,6.5,14.5,-0.5
1959/3/5,9.4,18.7,0.9
1959/3/6,13.4,20.4,7.1
1959/3/7,15.6,20.3,11
1959/3/8,13.8,18.9,14
1959/3/9,10.6,13.6,8.9
1959/3/10,7.9,9.6,6.9
1959/3/11,10,14.9,6
1959/3/12,8,11.4,5.8
1959/3/13,4.7,7.3,3.1
1959/3/14,5.4,9.8,1
1959/3/15,6.6,10.2,1.8
1959/3/16,7.1,10.2,4.4
1959/3/17,5.7,7.2,3.9
1959/3/18,8.2,12.4,4.5
1959/3/19,8.3,13.7,3.3
1959/3/20,10.1,18.1,2.7
